0 , 10309.1797992 , 10309.1797992
1 , 29370.9658135 , 29370.9658135
2 , 188.515142741 , 29370.9658135
3 , 25924.9902473 , 29370.9658135
4 , 24357.7270619 , 29370.9658135
5 , 28555.0623087 , 29370.9658135
6 , 24088.6023055 , 29370.9658135
7 , 22222.2578613 , 29370.9658135
8 , 21424.3301894 , 29370.9658135
9 , 24114.5746723 , 29370.9658135
10 , 13277.1633688 , 29370.9658135
11 , 21981.5259642 , 29370.9658135
12 , 19386.8620699 , 29370.9658135
13 , 30095.6358127 , 30095.6358127
14 , 172.306810069 , 30095.6358127
15 , 21230.8724021 , 30095.6358127
16 , 22089.6478588 , 30095.6358127
17 , 229.011750609 , 30095.6358127
18 , 112.771402705 , 30095.6358127
19 , 127.893683318 , 30095.6358127
20 , 21583.1675658 , 30095.6358127
21 , 25636.3479266 , 30095.6358127
22 , 29464.3579756 , 30095.6358127
23 , 24300.0590291 , 30095.6358127
24 , 24944.8578004 , 30095.6358127
25 , 15180.1081978 , 30095.6358127
26 , 30459.1298241 , 30459.1298241
27 , 29352.5857059 , 30459.1298241
28 , 29152.7700829 , 30459.1298241
29 , 31246.2673679 , 31246.2673679
30 , 23902.8050659 , 31246.2673679
31 , 26383.5588803 , 31246.2673679
32 , 30788.2922979 , 31246.2673679
33 , 21360.2935808 , 31246.2673679
34 , 25601.5271762 , 31246.2673679
35 , 28365.2949656 , 31246.2673679
36 , 22314.9582938 , 31246.2673679
37 , 192.785375242 , 31246.2673679
38 , 42048.8174999 , 42048.8174999
39 , 30704.5124253 , 42048.8174999
40 , 23293.4958601 , 42048.8174999
41 , 23904.6835298 , 42048.8174999
42 , 22379.1694954 , 42048.8174999
43 , 23758.7704073 , 42048.8174999
44 , 26091.8885874 , 42048.8174999
45 , 17351.5333258 , 42048.8174999
46 , 276.482509439 , 42048.8174999
47 , 23615.1243337 , 42048.8174999
48 , 13322.8041058 , 42048.8174999
49 , 17353.8082694 , 42048.8174999
50 , 24628.423296 , 42048.8174999
51 , 26685.9631043 , 42048.8174999
52 , 24354.1671646 , 42048.8174999
53 , 24944.1127709 , 42048.8174999
54 , 11355.9572096 , 42048.8174999
55 , 25058.3230698 , 42048.8174999
56 , 21470.3334442 , 42048.8174999
57 , 26868.0430195 , 42048.8174999
58 , 21944.1508189 , 42048.8174999
59 , 27201.8396682 , 42048.8174999
60 , 169.943160062 , 42048.8174999
61 , 13627.5427607 , 42048.8174999
62 , 29840.5172299 , 42048.8174999
63 , 26645.2153592 , 42048.8174999
64 , 29441.5278419 , 42048.8174999
65 , 23818.6105654 , 42048.8174999
66 , 195.477616583 , 42048.8174999
67 , 20058.1865545 , 42048.8174999
68 , 24491.7094479 , 42048.8174999
69 , 25981.7209343 , 42048.8174999
70 , 29310.2047714 , 42048.8174999
71 , 229.143874594 , 42048.8174999
72 , 22258.3130236 , 42048.8174999
73 , 23184.3536155 , 42048.8174999
74 , 23350.7374868 , 42048.8174999
75 , 22204.2142232 , 42048.8174999
76 , 264.220424394 , 42048.8174999
77 , 91.7014985787 , 42048.8174999
78 , 22677.557715 , 42048.8174999
79 , 25870.6652515 , 42048.8174999
80 , 30837.8620708 , 42048.8174999
81 , 29271.2162738 , 42048.8174999
82 , 212.561725641 , 42048.8174999
83 , 23972.0033701 , 42048.8174999
84 , 25270.7834137 , 42048.8174999
85 , 31244.2231369 , 42048.8174999
86 , 191.964310531 , 42048.8174999
87 , 24052.9989451 , 42048.8174999
88 , 29583.82327 , 42048.8174999
89 , 21612.2000911 , 42048.8174999
90 , 22255.1644806 , 42048.8174999
91 , 20173.5981149 , 42048.8174999
92 , 10861.8827436 , 42048.8174999
93 , 14304.6721822 , 42048.8174999
94 , 24764.126548 , 42048.8174999
95 , 24287.9831137 , 42048.8174999
96 , 292.071453894 , 42048.8174999
97 , 78.5522814062 , 42048.8174999
98 , 90.9387645225 , 42048.8174999
99 , 29959.5921199 , 42048.8174999
